name,ribbonType,latitude,longitude,address,phone
대광식당,RIBBON_TWO,33.5072242643657,126.525812998066,제주특별자치도 제주시 중앙로23길 9 ,064-758-7768  
진미명가,RIBBON_TWO,33.228352,126.307705,제주특별자치도 서귀포시 안덕면 사계남로 167 ,064-794-3639  
향토음식유리네,RIBBON_TWO,33.481447,126.497123,제주특별자치도 제주시 연북로 146 ,064-748-0890  
오조해녀의집,RIBBON_TWO,33.469658,126.92239,제주특별자치도 서귀포시 성산읍 한도로 141-13 ,064-784-7789  
오설록,RIBBON_TWO,33.3059189405945,126.289374359219,제주특별자치도 서귀포시 안덕면 신화역사로 15 ,064-794-5312  
남경미락,RIBBON_TWO,33.230103,126.308753,제주특별자치도 서귀포시 안덕면 사계남로 190-7 ,064-794-0077  
비오토피아레스토랑,RIBBON_TWO,33.3014096689889,126.38810751849,제주특별자치도 서귀포시 안덕면 산록남로762번길 79 ,064-793-6030  
떼레노,RIBBON_TWO,33.2441693950141,126.405574367231,제주특별자치도 서귀포시 중문관광로72번길 100 파르나스 호텔 제주,070-8648-0671
포도호텔레스토랑,RIBBON_TWO,33.317944,126.387504,제주특별자치도 서귀포시 안덕면 산록남로 863 ,064-793-7030  
밀리우,RIBBON_TWO,33.323322,126.844501,제주특별자치도 서귀포시 표선면 민속해안로 537 해비치호텔앤드리조트 1층,064-780-8328  
더파크뷰,RIBBON_TWO,33.247558,126.408116,제주특별자치도 서귀포시 중문관광로72번길 75 신라호텔제주 3층,064-735-5334  
커피템플,RIBBON_TWO,33.47816384943728,126.57024606687517,제주특별자치도 제주시 영평길 269 ,070-8806-8051  
가스트로관수,RIBBON_ONE,33.5077235198634,126.542123053771,제주특별자치도 제주시 고마로15길 20 1층,064-755-4440  
에르미타주,RIBBON_ONE,33.2550685511515,126.505899154154,제주특별자치도 서귀포시 신서로52번길 3-8 ,0507-1366-1823  
호텔리어스커피,RIBBON_ONE,33.2558546223222,126.415472334394,제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔 1층,064-738-8982
마마롱,RIBBON_ONE,33.4521567767768,126.439180967033,제주특별자치도 제주시 애월읍 평화로 2783 1층,064-747-1074  
만선식당,RIBBON_ONE,33.2178729065457,126.249794723487,제주특별자치도 서귀포시 대정읍 하모항구로 44 ,064-794-6300  
오래옥식당,RIBBON_ONE,33.4870322671012,126.492835864473,제주특별자치도 제주시 신대로16길 36 ,064-747-1356  
카페이면,RIBBON_ONE,33.3885916865167,126.22655462747,제주특별자치도 제주시 한림읍 금능5길 13 ,010-6302-8864  
우동카덴,RIBBON_ONE,33.4358380573487,126.67929567455,제주특별자치도 제주시 조천읍 교래3길 23 ,064-784-6262  
넘은봄,RIBBON_ONE,33.5579832476993,126.75128950923,제주특별자치도 제주시 구좌읍 김녕로1길 75-1 1층,070-8028-8743  
애월맛차,RIBBON_ONE,33.4713998561988,126.418695773401,제주특별자치도 제주시 애월읍 하광로 183 ,070-7740-2737  
풍로,RIBBON_ONE,33.3100748801007,126.332538342542,제주특별자치도 서귀포시 안덕면 신화역사로 423 2층,064-792-1108  
픽스커피,RIBBON_ONE,33.4914269747039,126.543938048804,제주특별자치도 제주시 신설로11길 2 ,064-902-9899  
레이어스베이크하우스,RIBBON_ONE,33.5149314383408,126.520780096661,제주특별자치도 제주시 무근성7길 25 1층,070-4240-6824  
르부이부이,RIBBON_ONE,33.51541197569133,126.5395325929007,제주특별자치도 제주시 사라봉7길 32 ,070-4187-4732  
봉플라봉뱅,RIBBON_ONE,33.4880113659418,126.497898657075,제주특별자치도 제주시 문송1길 6-1 정인하우스 1층,064-901-0411  
모노클제주,RIBBON_ONE,33.2728990726722,126.684536983306,제주특별자치도 서귀포시 남원읍 태위로360번길 30-8 ,070-7576-0360  
블레블랑제리,RIBBON_ONE,33.4747511448544,126.543715482949,제주특별자치도 제주시 아란5길 22 ,010-8865-3224  
구아우쇼콜라,RIBBON_ONE,33.5562535400722,126.746135885389,제주특별자치도 제주시 구좌읍 김녕항2길 14 ,0507-1401-4557  
바다다,RIBBON_ONE,33.2369212940733,126.436719215087,제주특별자치도 서귀포시 대포로 148-15 ,064-738-2882  
르토아 베이스먼트,RIBBON_ONE,33.5329793340193,126.844280173081,제주특별자치도 제주시 구좌읍 해맞이해안로 1226 ,070-4408-5525  
가시아방국수,RIBBON_ONE,33.4386303395708,126.918079816339,제주특별자치도 서귀포시 성산읍 섭지코지로 10 1층,064-783-0987  
릴로제주,RIBBON_ONE,33.4925905415696,126.895091470509,제주특별자치도 제주시 구좌읍 종달로 60-12 ,010-4420-4945  
제주국담,RIBBON_ONE,33.4885898164723,126.494701728453,제주특별자치도 제주시 신대로12길 17 ,064-749-7100  
롱플레이,RIBBON_ONE,33.553067949676,126.710940580576,제주특별자치도 제주시 구좌읍 동복로 44 ,070-4489-4004  
그린루스카,RIBBON_ONE,33.5053408704763,126.515221031512,제주특별자치도 제주시 서사로12길 45 ,없음  
팩파,RIBBON_ONE,33.5089889087524,126.521651586172,제주특별자치도 제주시 남성로 154-2 ,0507-1378-7725  
자매국수,RIBBON_ONE,33.4985789993217,126.459142607002,제주특별자치도 제주시 항골남길 46 ,064-727-1112  
컴플리트커피,RIBBON_ONE,33.478241,126.49136,제주특별자치도 제주시 국기로4길 1 ,070-4129-0315  
그러므로,RIBBON_ONE,33.487231,126.535371,제주특별자치도 제주시 구남동6길 45 1층,070-4548-2984  
올댓제주,RIBBON_ONE,33.516235,126.52844,제주특별자치도 제주시 중앙로1길 33 2층,064-901-7893  
곰막,RIBBON_ONE,33.5568777191667,126.720522540524,제주특별자치도 제주시 구좌읍 구좌해안로 64 ,064-727-5111  
스시호시카이,RIBBON_ONE,33.487826,126.51764,제주특별자치도 제주시 오남로 90 ,064-713-8838  
은희네해장국,RIBBON_ONE,33.5085320014821,126.540741186743,제주특별자치도 제주시 고마로13길 8 ,064-726-5622  
국수마당,RIBBON_ONE,33.508064,126.532253,제주특별자치도 제주시 삼성로 65 ,064-727-6001  
신우가촌,RIBBON_ONE,33.244479,126.522625,제주특별자치도 서귀포시 이어도로 1042 ,064-739-1854  
마라도횟집,RIBBON_ONE,33.486833,126.489554,제주특별자치도 제주시 신광로8길 3 ,064-746-2286  
밥이보약,RIBBON_ONE,33.487026,126.480553,제주특별자치도 제주시 도령로 11 ,064-744-7782  
공천포식당,RIBBON_ONE,33.266381,126.6427,제주특별자치도 서귀포시 남원읍 공천포로 89 ,064-767-2425  
대우정,RIBBON_ONE,33.4988947828616,126.519578083071,제주특별자치도 제주시 서사로 152 ,064-757-9662  
도라지식당,RIBBON_ONE,33.492778,126.505963,제주특별자치도 제주시 연삼로 128 ,064-722-3142  
돌하르방식당,RIBBON_ONE,33.51005,126.538796,제주특별자치도 제주시 신산로11길 53 ,064-752-7580  
섭지해녀의집,RIBBON_ONE,33.4345196505906,126.926028514975,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15 아쿠아플래닛제주,064-782-0672  
신라원,RIBBON_ONE,33.2343665667281,126.511981496403,제주특별자치도 서귀포시 법환하로28번길 6 ,064-739-7920  
어진이네횟집,RIBBON_ONE,33.2410076748705,126.610914213519,제주특별자치도 서귀포시 보목포로 93 ,064-732-7442  
앞뱅디식당,RIBBON_ONE,33.4853183836848,126.499924103522,제주특별자치도 제주시 선덕로 32 ,064-744-7942  
덕승식당,RIBBON_ONE,33.219245,126.251344,제주특별자치도 서귀포시 대정읍 하모항구로 66 ,064-794-0177  
해오름식당,RIBBON_ONE,33.500359,126.472964,제주특별자치도 제주시 오일장서길 21 ,064-744-0367  
흑돈가,RIBBON_ONE,33.4800554245897,126.473495778004,제주특별자치도 제주시 한라대학로 11 ,064-747-0088  
곰해장국,RIBBON_ONE,33.489305,126.523301,제주특별자치도 제주시 복지로3길 1-4 ,064-744-8867  
광양해장국,RIBBON_ONE,33.499915,126.532681,제주특별자치도 제주시 광양13길 25 ,064-751-1777  
삼대국수회관,RIBBON_ONE,33.506925,126.53011,제주특별자치도 제주시 삼성로 41 ,064-759-6645  
모이세해장국,RIBBON_ONE,33.481795,126.505228,제주특별자치도 제주시 연북로 221 ,064-746-5128  
백선횟집,RIBBON_ONE,33.4990775638137,126.52489319987,제주특별자치도 제주시 도남로 10 ,064-751-0033  
부두식당,RIBBON_ONE,33.2188214636735,126.251031679557,제주특별자치도 서귀포시 대정읍 하모항구로 62 ,064-794-1223  
산지물식당,RIBBON_ONE,33.5162850086573,126.527472387247,제주특별자치도 제주시 임항로 26 ,064-752-5599  
산호전복,RIBBON_ONE,33.5180229179837,126.518645716694,제주특별자치도 제주시 탑동로 59 ,064-758-0123  
시흥해녀의집,RIBBON_ONE,33.477962,126.90844,제주특별자치도 서귀포시 성산읍 시흥하동로 114 ,064-782-9230  
어장군,RIBBON_ONE,33.490943605233,126.496185900658,제주특별자치도 제주시 신대로 72 현일센츄럴파크뷰 1층,064-744-2258  
도남오거리식당,RIBBON_ONE,33.496546,126.526161,제주특별자치도 제주시 도남로6길 16 ,064-722-4844  
중앙식당,RIBBON_ONE,33.2466971443416,126.334929405504,제주특별자치도 서귀포시 안덕면 화순로 108 ,064-794-9167  
나니아레스토랑,RIBBON_ONE,33.236906874789,126.372666735433,제주특별자치도 서귀포시 예래로 424 베이힐풀앤빌라,064-801-9078  
산방식당,RIBBON_ONE,33.2234752539049,126.254186719523,제주특별자치도 서귀포시 대정읍 하모이삼로 62 ,064-794-2165  
중문해녀의집,RIBBON_ONE,33.242504,126.419062,제주특별자치도 서귀포시 중문관광로 194 ,064-738-9557  
천지,RIBBON_ONE,33.247415,126.408113,제주특별자치도 서귀포시 중문관광로72번길 75 ,064-735-5342  
오르막가든,RIBBON_ONE,33.250158,126.433252,제주특별자치도 서귀포시 대포중앙로 12 ,064-738-7755  
성미가든,RIBBON_ONE,33.437705,126.676869,제주특별자치도 제주시 조천읍 교래1길 2 ,064-783-3279  
서귀포괸당네,RIBBON_ONE,33.2430676050881,126.567575944579,제주특별자치도 서귀포시 칠십리로 123 ,064-732-3757  
쌍둥이횟집,RIBBON_ONE,33.2466001158367,126.562910154724,제주특별자치도 서귀포시 중정로62번길 14 ,064-762-0478  
봉주르마담,RIBBON_ONE,33.252782,126.503451,제주특별자치도 서귀포시 대청로 33 오름빌딩1차,064-739-2900  
진주식당,RIBBON_ONE,33.246601,126.559163,제주특별자치도 서귀포시 태평로 353 ,064-762-5158  
서귀다원,RIBBON_ONE,33.312800682694,126.59667132986,제주특별자치도 서귀포시 516로 717 ,064-733-0632  
수희식당,RIBBON_ONE,33.245413,126.561332,제주특별자치도 서귀포시 태평로 377 ,064-762-0777  
보영반점,RIBBON_ONE,33.416576,126.265228,제주특별자치도 제주시 한림읍 한림로 692-1 ,064-796-2042  
옹포별장가든,RIBBON_ONE,33.4049604567374,126.257820958071,제주특별자치도 제주시 한림읍 한림상로 24 ,064-796-3146  
사형제횟집,RIBBON_ONE,33.422415,126.266399,제주특별자치도 제주시 한림읍 한림상로 273 ,064-796-8709  
연리지가든,RIBBON_ONE,33.3451359023538,126.202325769963,제주특별자치도 제주시 한경면 두조로 190-20 ,064-796-8700  
올래국수,RIBBON_ONE,33.4914993524063,126.497164033968,제주특별자치도 제주시 귀아랑길 24 ,064-742-7355  
동귀리갈칫집,RIBBON_ONE,33.4918433108774,126.472336779634,제주특별자치도 제주시 월랑로 83 ,064-743-3392  
삼성혈해물탕,RIBBON_ONE,33.4880042514984,126.499706378954,제주특별자치도 제주시 선덕로5길 20 ,064-745-3000  
연정식당,RIBBON_ONE,33.483772,126.486825,제주특별자치도 제주시 신광로10길 29 ,064-747-3959  
해녀촌,RIBBON_ONE,33.553665230496,126.70988954878,제주특별자치도 제주시 구좌읍 동복로 33 ,064-783-5438  
골목식당,RIBBON_ONE,33.5118229358576,126.525017285831,제주특별자치도 제주시 중앙로 63-9 ,064-757-4890  
미풍해장국,RIBBON_ONE,33.5112339525471,126.522842093978,제주특별자치도 제주시 중앙로14길 13 ,064-758-7522  
보건식당,RIBBON_ONE,33.50049,126.532784,제주특별자치도 제주시 동광로6길 19 ,064-753-9521  
어우늘,RIBBON_ONE,33.481053,126.504988,제주특별자치도 제주시 연북로 222 ,064-743-5131  
유빈,RIBBON_ONE,33.5180494497425,126.518977092821,제주특별자치도 제주시 탑동로 55 ,064-753-5218  
광명식당,RIBBON_ONE,33.512081,126.528339,제주특별자치도 제주시 동문로4길 9 동문공설시장,064-757-1872  
커피파인더,RIBBON_ONE,33.498577662748,126.528678753614,제주특별자치도 제주시 서광로32길 20 ,064-726-2689  
엘코테,RIBBON_ONE,33.4943580533312,126.544402614639,제주특별자치도 제주시 신설로5길 5-10 이도해든빌 비동,010-2659-9757  
더스푼,RIBBON_ONE,33.476097,126.554301,제주특별자치도 제주시 구남동1길 45 ,064-725-1324  
해녀의집,RIBBON_ONE,33.462882,126.938914,제주특별자치도 서귀포시 성산읍 일출로 284-34 ,064-783-1135  
민트레스토랑,RIBBON_ONE,33.432707,126.930303,제주특별자치도 서귀포시 성산읍 섭지코지로 93-66 글라스하우스 2층,064-731-7773  
샤오츠,RIBBON_ONE,33.4602975523449,126.929448034221,제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 제주성산 리치유클래시아 상가 102호,064-764-4570  
남양수산,RIBBON_ONE,33.450105,126.914186,제주특별자치도 서귀포시 성산읍 고성동서로56번길 11 ,064-782-6618  
고내횟집,NOT,33.4668629585736,126.337619221079,제주특별자치도 제주시 애월읍 고내로7길 46-1 ,064-799-6888  
쌍화153,NOT,33.4670457292435,126.519983761102,제주특별자치도 제주시 아연로 301 ,064-746-8235  
이너프,NOT,33.4560241058215,126.418981894194,제주특별자치도 제주시 애월읍 고성8길 33 ,064-746-8088  
오데뜨제주,NOT,33.4108751922188,126.295578088098,제주특별자치도 제주시 한림읍 중산간서로 4995-6 ,064-799-2748  
롤링브루잉,NOT,33.5131031404698,126.529112441801,제주특별자치도 제주시 동문로 21-1 1층,010-9312-5222  
해녀의부엌,NOT,33.4977915669711,126.912298334864,제주특별자치도 제주시 구좌읍 해맞이해안로 2265 ,070-5224-1828  
인스밀,NOT,33.2384787715141,126.229230662407,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22 ,010-6844-5661  
클랭블루,NOT,33.3448726520792,126.177314651522,제주특별자치도 제주시 한경면 한경해안로 552-22 ,010-8720-5338  
원앤온리,NOT,33.2392235100208,126.319190550487,제주특별자치도 서귀포시 안덕면 산방로 141 ,064-794-0117  
하시야,NOT,33.4840915005829,126.487587189784,제주특별자치도 제주시 신광로10길 18 2층,010-2049-0504  
유일반점,NOT,33.5010097979914,126.53072136746,제주특별자치도 제주시 광양7길 13 ,064-722-4100  
우수미회센타,NOT,33.4772854081322,126.489890239425,제주특별자치도 제주시 연화로2길 24-1 ,064-745-3848  
글러트니커피,NOT,33.4865744240922,126.534892820294,제주특별자치도 제주시 구남로2길 38 ,064-901-9563  
금능반지하,NOT,33.3910733394765,126.22863126772,제주특별자치도 제주시 한림읍 금능9길 30 ,0507-1333-4337  
카페더콘테나,NOT,33.4980845354554,126.678960128696,제주특별자치도 제주시 조천읍 함와로 513 ,0507-1338-5130  
이드레국수,NOT,33.2552764918427,126.41566183609,제주특별자치도 서귀포시 천제연로 93 ,064-738-8777  
아침미소목장 카페,NOT,33.4547876226385,126.586252039479,제주특별자치도 제주시 첨단동길 160-20 ,010-4998-2545  
포트그릴스테이크하우스,NOT,33.2405636549899,126.562232148877,제주특별자치도 서귀포시 솔동산로10번길 48 ,064-732-7478  
춘미향,NOT,33.2315375199814,126.296142564681,제주특별자치도 서귀포시 안덕면 산방로 382 ,064-794-5558  
커피맛이멜로,NOT,33.3122855061511,126.366264313279,제주특별자치도 서귀포시 안덕면 신화역사로 752 ,064-792-7971  
최남단식당,NOT,33.21691,126.252206,제주특별자치도 서귀포시 대정읍 최남단해안로 40 ,064-794-9191  
레이지박스,NOT,33.236421,126.312948,제주특별자치도 서귀포시 안덕면 산방로 208 ,064-792-7347  
카페차롱,NOT,33.259646515091,126.354224631305,제주특별자치도 서귀포시 안덕면 감산로 3 ,010-8771-3222  
휴일로,NOT,33.2324131656503,126.36625743425407,제주특별자치도 서귀포시 안덕면 난드르로 49-65 ,010-7577-4965  
미영이네식당,NOT,33.217731,126.249871,제주특별자치도 서귀포시 대정읍 하모항구로 42 ,064-792-0077  
축협축산물플라자한우식당,NOT,33.290493,126.318372,제주특별자치도 서귀포시 안덕면 중산간서로 1914-3 ,064-794-5658  
공천포카페숑,NOT,33.2663484357197,126.642771183007,제주특별자치도 서귀포시 남원읍 공천포로 91 ,070-4191-0586  
가시식당,NOT,33.3529857030654,126.771350295873,제주특별자치도 서귀포시 표선면 가시로565번길 24 ,064-787-1035  
대유가든,NOT,33.2712210032043,126.64788191817,제주특별자치도 서귀포시 남원읍 태위로2번길 2 ,064-764-4400  
제남가든,NOT,33.2788608378028,126.704647540795,제주특별자치도 서귀포시 남원읍 태위로 551-44 ,064-764-8000  
다미진,NOT,33.325074,126.844119,제주특별자치도 서귀포시 표선면 민속해안로 578-1 ,064-787-5050  
광동식당,NOT,33.3291099561211,126.798255712689,제주특별자치도 서귀포시 표선면 세성로 272 ,064-787-2843  
나목도식당,NOT,33.353545,126.77179,제주특별자치도 서귀포시 표선면 가시로613번길 60 ,064-787-1202  
무주향,NOT,33.270044,126.654102,제주특별자치도 서귀포시 남원읍 위미해안로 118-5 ,064-764-9088  
범일분식,NOT,33.2784553284954,126.716913203067,제주특별자치도 서귀포시 남원읍 태위로 658 ,064-764-5069  
중문흑돼지천국,NOT,33.2549504182081,126.417150290098,제주특별자치도 서귀포시 천제연로 107 ,064-739-9036  
목포고을,NOT,33.258416,126.407129,제주특별자치도 서귀포시 일주서로 968-5 ,064-738-5551  
미향해장국,NOT,33.258329,126.408082,제주특별자치도 서귀포시 일주서로 962 ,064-739-8868  
큰갯물횟집,NOT,33.239466,126.438257,제주특별자치도 서귀포시 대포로 161 ,064-738-1625  
바당,NOT,33.247558,126.408116,제주특별자치도 서귀포시 중문관광로72번길 75 신라호텔제주 6층,064-735-5587  
나성수두리보말톳칼국수,NOT,33.25164,126.424616,제주특별자치도 서귀포시 천제연로 186-1 ,064-738-4949  
히노데,NOT,33.247558,126.408116,제주특별자치도 서귀포시 중문관광로72번길 75 제주신라호텔 3층,064-735-5339  
카페 카노푸스,NOT,33.242904,126.420435,제주특별자치도 서귀포시 중문관광로 198 씨에스호텔 1층,064-735-3036  
신촌덕인당,NOT,33.5322194983004,126.618608890294,제주특별자치도 제주시 조천읍 신북로 36 ,064-783-6153  
선흘방주할머니식당,NOT,33.4845835121617,126.700229760691,제주특별자치도 제주시 조천읍 선교로 212 ,064-783-1253  
카페델문도,NOT,33.5437022656737,126.668709879591,제주특별자치도 제주시 조천읍 조함해안로 519-10 ,064-702-0007  
제주한면가,NOT,33.5120527982259,126.699958554717,제주특별자치도 제주시 조천읍 북선로 373 ,064-782-3358  
맥파이브루어리,NOT,33.5032053972907,126.617177861619,제주특별자치도 제주시 동회천1길 23 ,064-721-0227  
카페세바,NOT,33.513221408059,126.706033593835,제주특별자치도 제주시 조천읍 선흘동2길 20-7 ,없음  
구좌상회,NOT,33.4856887401381,126.698872152394,제주특별자치도 제주시 조천읍 선교로 198-5 ,010-6600-6648  
다래향,NOT,33.545797,126.660752,제주특별자치도 제주시 조천읍 조함해안로 428-4 ,064-782-9466  
서울식당,NOT,33.5419070759865,126.667723063722,제주특별자치도 제주시 조천읍 함덕13길 5 ,064-783-8170  
하영횟집,NOT,33.245235,126.522353,제주특별자치도 서귀포시 이어도로 1043 ,064-739-8161  
삼보식당,NOT,33.2476972084968,126.559024545325,제주특별자치도 서귀포시 중정로 25 ,064-762-3620  
덕성원,NOT,33.2449084333718,126.563385765954,제주특별자치도 서귀포시 태평로401번길 4 ,064-762-2402  
제주할망뚝배기,NOT,33.24051082068603,126.56557565528797,제주특별자치도 서귀포시 칠십리로 92 ,064-733-9934  
서귀포흑돼지명가,NOT,33.24397,126.536393,제주특별자치도 서귀포시 태평로 122 ,064-738-6939  
벌집식당,NOT,33.2447309579674,126.564687784883,제주특별자치도 서귀포시 태평로 416 ,064-762-9230  
천짓골식당,NOT,33.2482242957169,126.561215225298,제주특별자치도 서귀포시 중앙로41번길 4 ,064-763-0399  
동성식당,NOT,33.2676978014372,126.589225321842,제주특별자치도 서귀포시 토평남로 109 ,064-733-6874  
네거리식당,NOT,33.248521,126.559362,제주특별자치도 서귀포시 서문로29번길 20 ,064-762-5513  
삼다숯불갈비,NOT,33.247730542475,126.566454178905,제주특별자치도 서귀포시 명동로 43 ,064-763-0668  
용이식당,NOT,33.251103293481,126.560475427576,제주특별자치도 서귀포시 중앙로79번길 9 ,064-732-7892  
삼일식당,NOT,33.408618,126.263581,제주특별자치도 제주시 한림읍 한림상로 92 ,064-796-3136  
동백키친,NOT,33.4284139538887,126.266960238165,제주특별자치도 제주시 한림읍 수원7길 42 ,064-796-1015  
협재수우동,NOT,33.3966234065148,126.242444054558,제주특별자치도 제주시 한림읍 협재1길 11 ,064-796-5830  
흑돼지촌,NOT,33.406564,126.261607,제주특별자치도 제주시 한림읍 한림상로 62 ,064-796-9981  
모디카,NOT,33.410819,126.267663,제주특별자치도 제주시 한림읍 한림상로 134-5 ,070-4128-0519  
카페애월로11,NOT,33.4601140551333,126.311231581006,제주특별자치도 제주시 애월읍 애월로 11 ,010-3098-8112  
마틸다,NOT,33.4656961653475,126.334277144658,제주특별자치도 제주시 애월읍 고내1길 33 ,064-799-3629  
제주이와이,NOT,33.4796265020162,126.397680873053,제주특별자치도 제주시 애월읍 하귀로 4 ,010-7109-9104  
랜디스도넛,NOT,33.4611696789499,126.311418894475,제주특별자치도 제주시 애월읍 애월로 27-1 ,064-799-0610  
장촌한우마을,NOT,33.420056,126.338884,제주특별자치도 제주시 애월읍 천덕로 440-4 ,064-799-7890  
아날로그감귤밭,NOT,33.4556755695095,126.450874903881,제주특별자치도 제주시 해안마을8길 46 ,010-4953-0846  
살롱드라방,NOT,33.4578617802591,126.348952499258,제주특별자치도 제주시 애월읍 하가로 146-9 ,070-7797-3708  
모슬포해안도로식당,NOT,33.484766,126.494767,제주특별자치도 제주시 신대로18길 16 삼다연동맨션,064-794-7665  
삼다가,NOT,33.490928601764,126.499603479789,제주특별자치도 제주시 신대로9길 27 ,064-747-4711  
십원향,NOT,33.4868429561724,126.48507997337,제주특별자치도 제주시 원노형로 23 ,064-742-6779  
순화국수,NOT,33.483766,126.484138,제주특별자치도 제주시 원노형8길 26 ,064-742-2075  
두루두루식당,NOT,33.490491,126.494539,제주특별자치도 제주시 삼무로3길 14 ,064-744-9711  
낭푼밥상,NOT,33.4835004392029,126.488946467315,제주특별자치도 제주시 연동6길 28 ,064-799-0005  
늘봄흑돼지,NOT,33.47929,126.472878,제주특별자치도 제주시 한라대학로 12 ,064-744-9001  
숙성도,NOT,33.4850469004095,126.485037987096,제주특별자치도 제주시 원노형로 41 ,064-711-5212  
명당양과,NOT,33.4812755845228,126.484940446305,제주특별자치도 제주시 원노형로 83 창원빌딩,064-746-1848  
