name,ribbonType,latitude,longitude,address,phone
서령,RIBBON_TWO,37.6222079894992,126.47976700447,인천광역시 강화군 길상면 보리고개로 96 ,032-937-8774  
임페리얼트레져,RIBBON_TWO,37.438028,126.456713,인천광역시 중구 영종해안남로321번길 186 파라다이스시티,032-729-2227  
형제식당,RIBBON_ONE,37.478149,126.61519,인천광역시 중구 월미로50번길 8 ,032-765-5393  
농가의식탁,RIBBON_ONE,37.7081838842712,126.514820267929,인천광역시 강화군 선원면 해안동로 1037-8 농가의식탁,010-4417-9348  
아뚜드스윗,RIBBON_ONE,37.7484806470159,126.481559688009,인천광역시 강화군 강화읍 강화대로 456-14 ,032-932-5282  
금문도,RIBBON_ONE,37.7397766771195,126.490406706965,인천광역시 강화군 강화읍 중앙로 43 강화여객 터미널 213호,032-933-0833  
숙성명작,RIBBON_ONE,37.530802862996296,126.66116238443087,인천광역시 서구 담지로8번길 14 ,032-566-9298  
비스트로페르레이,RIBBON_ONE,37.53386631106574,126.63692747385267,인천광역시 서구 크리스탈로 100 청라호수공원프라자 305호,032-561-3666  
스시이와,RIBBON_ONE,37.393785630906656,126.64187294130727,인천광역시 연수구 센트럴로 194 더샵 센트럴파크2 C동 109호,010-5639-5725  
카페꼼마,RIBBON_ONE,37.39803937685553,126.63394268920703,"인천광역시 연수구 센트럴로 263 송도IBS타워 업무동 1, 2층",032-719-7222  
스시요로코부,RIBBON_ONE,37.393785630906656,126.64187294130727,인천광역시 연수구 센트럴로 194 더샵 센트럴파크2 A동 123호,032-834-6809  
제이라운지,RIBBON_ONE,37.3937818483729,126.633289319826,인천광역시 연수구 인천타워대로 257 아트포레 C동 207호,010-6481-1672  
멜팅룸,RIBBON_ONE,37.40451962512449,126.725848798049,인천광역시 남동구 은봉로312번길 29-16 ,032-428-8003  
툴롱,RIBBON_ONE,37.38599150946484,126.6435586122863,인천광역시 연수구 인천타워대로132번길 30 휴먼빌파크 208호,032-831-2003  
파니노구스토,RIBBON_ONE,37.4438,126.703225,인천광역시 남동구 인하로507번길 14 탑플라자 2층,032-421-0046  
만복정,RIBBON_ONE,37.741527,126.492891,인천광역시 강화군 강화읍 중앙로 17-9 강화풍물시장 2층 32호,032-933-3085  
복화루,RIBBON_ONE,37.494263,126.723941,인천광역시 부평구 부평대로32번길 16 ,032-503-9725  
열두바구니,RIBBON_ONE,37.39488,126.651559,인천광역시 연수구 신송로125번길 7 이리옴프라자 2층,032-834-4433  
충남서산집,RIBBON_ONE,37.7046601088169,126.391045725067,인천광역시 강화군 내가면 중앙로 1200 ,032-933-8403  
