name,ribbonType,latitude,longitude,address,phone
부일식당,RIBBON_TWO,34.841192,128.420307,경상남도 통영시 서호시장길 45 ,055-645-0842  
고래명가,RIBBON_TWO,35.502458,129.376894,울산광역시 남구 장생포고래로 207 ,052-269-2361  
언양기와집불고기,RIBBON_TWO,35.565334,129.122291,울산광역시 울주군 언양읍 헌양길 86 ,052-262-4884  
해송일식,RIBBON_TWO,34.8604613433918,128.42676280433318,경상남도 통영시 무전5길 12-10 롯데빌딩,055-642-0363  
천황식당,RIBBON_TWO,35.196068,128.084463,경상남도 진주시 촉석로207번길 3 ,055-741-2646  
병곡식당,RIBBON_ONE,35.5180253713296,127.729095779555,경상남도 함양군 함양읍 중앙시장길 2-29 ,055-964-2236  
쿠버스그릴,RIBBON_ONE,35.2301402963327,128.68151791969,경상남도 창원시 성산구 용지로169번길 5 호텔에비뉴 2층,055-284-0840  
설야멱,RIBBON_ONE,35.3205006360447,128.99781107582,경상남도 양산시 물금읍 백호1길 11 ,010-6555-1888  
밀레다임커피,RIBBON_ONE,35.1963396084977,128.082721979917,경상남도 진주시 진주대로1087번길 3 ,055-747-8377  
삼문당,RIBBON_ONE,34.8465785748135,128.424234774115,경상남도 통영시 중앙로 168 ,055-645-9092  
시그너스커피바,RIBBON_ONE,35.5358801934194,129.328194341734,울산광역시 남구 번영로 119 1층,070-4228-9292  
에디스키친,RIBBON_ONE,35.185530064354,128.788677532075,경상남도 김해시 대청계곡길 46 ,055-338-4212  
첸트로,RIBBON_ONE,35.3273990916233,129.014274700329,경상남도 양산시 물금읍 범구로 25 ,055-389-0889  
지리산약초장어,RIBBON_ONE,35.41854690998507,127.87099111427078,경상남도 산청군 금서면 친환경로2605번길 6-1 ,055-974-2211  
라룬크루아상,RIBBON_ONE,35.22762078536069,128.6791080417862,경상남도 창원시 성산구 용지로133번길 9 마사이워킹센터 1층,055-262-2515  
르뱅스타독일빵집,RIBBON_ONE,34.796148337757934,128.04923535533624,경상남도 남해군 삼동면 동부대로1030번길 77 ,055-864-7588  
