,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,532014087,콩툰 대학로점,만화방,False,False,,,,True,365,54,106,False,False,False,False,,,,[],0,서울 종로구 대학로 122 지하,0507-1357-7178,"{'latitude': 37.5820928, 'longitude': 127.0022699}",https://pcmap.place.naver.com/place/532014087?entry=bmp&from=map&fromPanelNum=2&x=127.0022699&y=37.5820928&timestamp=202402081447,False
1,1087317637,벌툰 인더스트리얼 대학로점,만화방,False,False,https://instagram.com/beetoon_official,748,2927,True,496,86,182,False,False,False,False,,,,[],0,서울 종로구 대학로10길 26,02-742-4158,"{'latitude': 37.5816287, 'longitude': 127.0037213}",https://pcmap.place.naver.com/place/1087317637?entry=bmp&from=map&fromPanelNum=2&x=127.0037213&y=37.5816287&timestamp=202402081448,False
2,84272959,24시 프리카페 성균관대점,만화방,False,False,,,,True,10,2,420,False,False,False,False,,,,[],0,서울 종로구 창경궁로29길 25 명륜빌딩,,"{'latitude': 37.5837496, 'longitude': 126.9974242}",https://pcmap.place.naver.com/place/84272959?entry=bmp&from=map&fromPanelNum=2&x=126.9974242&y=37.5837496&timestamp=202402081448,False
3,50483171,코카 카페,"카페,디저트",False,False,,,,False,346,16,44,False,False,False,False,,,,[],0,서울 성북구 성북로2길 4 청미빌딩,02-747-2933,"{'latitude': 37.5888843, 'longitude': 127.0062289}",https://pcmap.place.naver.com/place/50483171?entry=bmp&from=map&fromPanelNum=2&x=127.0062289&y=37.5888843&timestamp=202402081448,False
4,1430213438,제이지북,만화방,False,False,,,,False,,,72,False,False,False,False,,,,[],1,서울 종로구 종로44길 8,,"{'latitude': 37.5707414, 'longitude': 127.0106922}",https://pcmap.place.naver.com/place/1430213438?entry=bmp&from=map&fromPanelNum=2&x=127.0106922&y=37.5707414&timestamp=202402081448,False
5,20735781,점보만화방,만화방,False,False,,,,False,2,,125,False,False,False,False,,,,[],1,서울 종로구 종로44길 14,,"{'latitude': 37.570577, 'longitude': 127.011054}",https://pcmap.place.naver.com/place/20735781?entry=bmp&from=map&fromPanelNum=2&x=127.011054&y=37.570577&timestamp=202402081448,False
6,533027185,카툰공감 성신여대점,만화방,False,False,,,,False,81,32,43,False,False,False,False,,,,[],0,서울 성북구 동소문로20가길 4 지하1층,02-929-0150,"{'latitude': 37.5921737, 'longitude': 127.0168894}",https://pcmap.place.naver.com/place/533027185?entry=bmp&from=map&fromPanelNum=2&x=127.0168894&y=37.5921737&timestamp=202402081449,False
7,1169408693,벌툰 파리지앵 성신여대점,만화방,False,False,https://instagram.com/beetoon_official,748,2927,False,103,136,71,False,True,False,False,,,,[],1,서울 성북구 동소문로 106 7층,02-928-0236,"{'latitude': 37.5925804, 'longitude': 127.0170935}",https://pcmap.place.naver.com/place/1169408693?entry=bmp&from=map&fromPanelNum=2&x=127.0170935&y=37.5925804&timestamp=202402081449,False
8,1253758780,놀숲 종로관철점,만화방,False,False,https://instagram.com/nolsoop_official,84,3051,False,623,229,378,False,False,False,False,,,,[],2,서울 종로구 삼일대로17길 8 대신빌딩 3층,02-730-2049,"{'latitude': 37.5693119, 'longitude': 126.9870834}",https://pcmap.place.naver.com/place/1253758780?entry=bmp&from=map&fromPanelNum=2&x=126.9870834&y=37.5693119&timestamp=202402081449,False
9,1964085842,벌툰 인더스트리얼 종각점,만화방,False,False,https://instagram.com/beetoon_official,748,2927,False,566,70,344,False,False,False,False,,,,[],0,서울 종로구 종로14길 9 / 3층 벌툰 만화카페,02-739-5367,"{'latitude': 37.569665, 'longitude': 126.9870819}",https://pcmap.place.naver.com/place/1964085842?entry=bmp&from=map&fromPanelNum=2&x=126.9870819&y=37.569665&timestamp=202402081450,False
10,38007612,무림만화카페,만화방,False,False,,,,False,70,70,301,False,False,False,False,,,,[],0,서울 종로구 삼일대로19길 15 5층 무림만화카페,02-739-8800,"{'latitude': 37.5694564, 'longitude': 126.98672}",https://pcmap.place.naver.com/place/38007612?entry=bmp&from=map&fromPanelNum=2&x=126.98672&y=37.5694564&timestamp=202402081450,False
