,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,1002139628,그리디센트 연남,공방,False,False,https://instagram.com/greedyscent,20,2531,True,323,38,486,False,False,False,False,,,,[],2,서울 마포구 동교로38길 26-6 2층,0507-1483-8947,"{'latitude': 37.5617548, 'longitude': 126.9252767}",https://pcmap.place.naver.com/place/1002139628?entry=bmp&from=PLACE_AD&n_ad_group_type=10&n_query=%EC%97%B0%EB%82%A8%EB%8F%99%EA%B3%B5%EB%B0%A9&from=map&fromPanelNum=2&x=126.9252767&y=37.5617548&timestamp=202402081409,False
1,842730340,치를로,공방,False,False,https://instagram.com/chirlo_leather,1574,42000,True,,468,685,False,True,False,False,,,,[],1,서울 마포구 월드컵북로8길 41 1F,0507-1411-4029,"{'latitude': 37.5604001, 'longitude': 126.9186557}",https://pcmap.place.naver.com/place/842730340?entry=bmp&from=PLACE_AD&n_ad_group_type=10&n_query=%EC%97%B0%EB%82%A8%EB%8F%99%EA%B3%B5%EB%B0%A9&from=map&fromPanelNum=2&x=126.9186557&y=37.5604001&timestamp=202402081409,False
2,1776094666,홍대향수공방 뤼미에르퍼퓸 연남,공방,False,False,https://instagram.com/lumiere_parfum_,11,1211,True,12580,609,320,False,False,False,False,,,,[],2,서울 마포구 동교로 227-11 3층,0507-1382-7606,"{'latitude': 37.5607774, 'longitude': 126.9235159}",https://pcmap.place.naver.com/place/1776094666?entry=bmp&from=map&fromPanelNum=2&x=126.9235159&y=37.5607774&timestamp=202402081410,False
3,1663897441,도토리 캐리커쳐,공방,False,False,,,,True,110,842,427,False,False,False,False,,,,[],1,서울 마포구 동교로38길 34 1층 도토리 캐리커쳐,0507-1373-2903,"{'latitude': 37.5614101, 'longitude': 126.9255983}",https://pcmap.place.naver.com/place/1663897441?entry=bmp&from=map&fromPanelNum=2&x=126.9255983&y=37.5614101&timestamp=202402081410,False
4,1907170448,반지만들기 은파은파 은공방,공방,False,False,,,,True,1292,68,338,False,False,False,False,,,,[],2,서울 마포구 동교로 239 창무빌딩 3층,0507-1387-5020,"{'latitude': 37.5612699, 'longitude': 126.9240829}",https://pcmap.place.naver.com/place/1907170448?entry=bmp&from=map&fromPanelNum=2&x=126.9240829&y=37.5612699&timestamp=202402081410,False
5,1489580706,취미미술 그링,공방,False,False,https://instagram.com/gring220322,902,2563,True,254,602,600,False,False,False,False,,,,[],1,서울 마포구 동교로 262-5,0507-1328-8577,"{'latitude': 37.562911, 'longitude': 126.9255692}",https://pcmap.place.naver.com/place/1489580706?entry=bmp&from=map&fromPanelNum=2&x=126.9255692&y=37.562911&timestamp=202402081410,False
6,1052898154,에트,공방,False,False,https://instagram.com/ehtrenne,39,885,True,128,24,611,False,False,False,False,,,,[],2,서울 마포구 동교로 262-8 4층,0507-1444-0593,"{'latitude': 37.5627407, 'longitude': 126.9254935}",https://pcmap.place.naver.com/place/1052898154?entry=bmp&from=map&fromPanelNum=2&x=126.9254935&y=37.5627407&timestamp=202402081411,False
7,1661682725,감정선프로젝트 연남점,공방,False,False,https://instagram.com/gamjungsun_project,795,13000,False,194,21,683,False,False,False,False,,,,[],2,서울 마포구 동교로 274 지하1층 감정선프로젝트 연남점,,"{'latitude': 37.5637124, 'longitude': 126.9261241}",https://pcmap.place.naver.com/place/1661682725?entry=bmp&from=map&fromPanelNum=2&x=126.9261241&y=37.5637124&timestamp=202402081411,False
8,1809497355,프리드로잉,공방,False,False,https://instagram.com/freedrawing2023,232,680,False,67,33,634,False,False,False,False,,,,[],0,서울 마포구 성미산로27길 51 지층,0507-1374-2543,"{'latitude': 37.5658774, 'longitude': 126.9206594}",https://pcmap.place.naver.com/place/1809497355?entry=bmp&from=map&fromPanelNum=2&x=126.9206594&y=37.5658774&timestamp=202402081412,False
9,1575148881,플레이팅쿠킹스튜디오 쿠킹클래스,공방,False,False,https://instagram.com/plating.studio,1824,2981,False,411,273,661,False,False,False,False,,,,[],0,"서울 마포구 성미산로23안길 19 5, 6층 플레이팅 쿠킹스튜디오",0507-1305-9574,"{'latitude': 37.5660013, 'longitude': 126.9208871}",https://pcmap.place.naver.com/place/1575148881?entry=bmp&from=map&fromPanelNum=2&x=126.9208871&y=37.5660013&timestamp=202402081412,False
10,21593027,제라아,공방,False,False,https://instagram.com/healingfeeling_metal_craft,842,2753,True,625,4,547,False,True,False,False,,,,[],2,서울 마포구 연남로3길 13 1층 2호 홍대힐링필링,0507-1433-2400,"{'latitude': 37.5611506, 'longitude': 126.9217986}",https://pcmap.place.naver.com/place/21593027?entry=bmp&from=map&fromPanelNum=2&x=126.9217986&y=37.5611506&timestamp=202402081412,False
11,1432207395,홍대향수공방 뤼미에르퍼퓸 홍대,공방,False,False,,,,True,858,56,320,False,False,False,False,,,,[],2,서울 마포구 동교로 227-11 2층,0507-1378-7606,"{'latitude': 37.5607759, 'longitude': 126.9235147}",https://pcmap.place.naver.com/place/1432207395?entry=bmp&from=map&fromPanelNum=2&x=126.9235147&y=37.5607759&timestamp=202402081413,False
12,1138361213,위에트 연남,공방,False,False,https://instagram.com/weatt_craft,279,6536,True,2,33,621,False,False,False,False,,,,[],0,서울 마포구 동교로41길 30 2층,02-6952-6656,"{'latitude': 37.5636476, 'longitude': 126.9235592}",https://pcmap.place.naver.com/place/1138361213?entry=bmp&from=map&fromPanelNum=2&x=126.9235592&y=37.5636476&timestamp=202402081413,False
13,1938440409,모움스튜디오,공방,False,False,https://instagram.com/moum__studio,254,3256,False,111,30,725,False,True,False,False,,,,[],1,서울 마포구 연남로9길 11-15 2층 203호,0507-1409-0364,"{'latitude': 37.5642859, 'longitude': 126.9194626}",https://pcmap.place.naver.com/place/1938440409?entry=bmp&from=map&fromPanelNum=2&x=126.9194626&y=37.5642859&timestamp=202402081413,False
14,1053383161,와랄라샵,공방,False,False,https://instagram.com/waralashop,36,699,True,89,14,621,False,False,False,False,,,,[],1,서울 마포구 동교로 266-6 4층,0507-1343-1274,"{'latitude': 37.5630754, 'longitude': 126.9255658}",https://pcmap.place.naver.com/place/1053383161?entry=bmp&from=map&fromPanelNum=2&x=126.9255658&y=37.5630754&timestamp=202402081413,False
