,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,1796910029,케세라,공방,False,False,https://instagram.com/rb._.choi,619,824,False,1,41,833,False,False,False,False,,,,[],0,서울 종로구 창신11길 26 102호,0507-1339-8755,"{'latitude': 37.5785422, 'longitude': 127.0102698}",https://pcmap.place.naver.com/place/1796910029?entry=bmp&from=map&fromPanelNum=2&x=127.0102698&y=37.5785422&timestamp=202402081352,False
1,1699967663,플롬,공방,False,False,,,,False,20,23,791,False,False,False,False,,,,[],0,서울 종로구 충신4나길 28-1 1층 상가(코너),010-7526-6901,"{'latitude': 37.5769778, 'longitude': 127.0078936}",https://pcmap.place.naver.com/place/1699967663?entry=bmp&from=map&fromPanelNum=2&x=127.0078936&y=37.5769778&timestamp=202402081353,False
2,1488106419,한국유경아트연구원,공방,False,False,,,,False,9,,29,False,False,False,False,,,,[],0,서울 종로구 종로5가 82-1,02-2273-2229,"{'latitude': 37.5710353, 'longitude': 127.0019443}",https://pcmap.place.naver.com/place/1488106419?entry=bmp&from=map&fromPanelNum=2&x=127.0019443&y=37.5710353&timestamp=202402081353,False
3,1923371256,세라믹 스테이,공방,False,False,https://instagram.com/ceramic_stay,720,490,True,,29,709,False,False,False,False,,,,[],1,서울 종로구 율곡로13가길 8 두채카페 지하1층 세라믹스테이,0507-1358-1208,"{'latitude': 37.5763276, 'longitude': 127.0004063}",https://pcmap.place.naver.com/place/1923371256?entry=bmp&from=map&fromPanelNum=2&x=127.0004063&y=37.5763276&timestamp=202402081353,False
4,1360967679,니트온 손뜨개공방,공방,False,False,,,,False,10,1,119,False,False,False,False,,,,[],0,서울 성북구 성북로2길 31 5층 505호,0507-1458-0219,"{'latitude': 37.5896817, 'longitude': 127.0074698}",https://pcmap.place.naver.com/place/1360967679?entry=bmp&from=map&fromPanelNum=2&x=127.0074698&y=37.5896817&timestamp=202402081354,False
5,1911998163,다화림양갱,공방,False,False,https://instagram.com/dahwa_rim,889,9654,False,,2,164,False,False,False,False,,,,[],1,서울 성북구 동소문로2길 31 . 4층 (동소문동2가),0507-1305-8069,"{'latitude': 37.5879613, 'longitude': 127.0080677}",https://pcmap.place.naver.com/place/1911998163?entry=bmp&from=map&fromPanelNum=2&x=127.0080677&y=37.5879613&timestamp=202402081354,False
6,1088291433,틸누스,공방,False,False,https://instagram.com/_tilnus,154,2008,False,10,9,262,False,False,False,False,,,,[],0,서울 중구 동호로 385-2 아이디어회관 407호,0507-1328-4671,"{'latitude': 37.568859, 'longitude': 127.0017412}",https://pcmap.place.naver.com/place/1088291433?entry=bmp&from=map&fromPanelNum=2&x=127.0017412&y=37.568859&timestamp=202402081355,False
7,35395007,장미사 마전교지하쇼핑센터점,공방,False,False,,,,False,,,88,False,False,False,False,,,,[],1,서울 종로구 동호로 398 마전교지하쇼핑센터 27,,"{'latitude': 37.5702013, 'longitude': 127.0020156}",https://pcmap.place.naver.com/place/35395007?entry=bmp&from=map&fromPanelNum=2&x=127.0020156&y=37.5702013&timestamp=202402081355,False
8,1815693956,헤이온데이,공방,False,False,,,,False,1,,792,False,False,False,False,,,,[],1,서울 종로구 충신4나길 28-1,0507-1433-8021,"{'latitude': 37.5769717, 'longitude': 127.0078484}",https://pcmap.place.naver.com/place/1815693956?entry=bmp&from=map&fromPanelNum=2&x=127.0078484&y=37.5769717&timestamp=202402081355,False
9,18700789,새로핸즈,천연화장품,False,False,https://instagram.com/saerohands,463,1233,False,730,106,283,False,False,False,False,,,,[],0,서울 중구 동호로 379,0507-1437-1111,"{'latitude': 37.5683538, 'longitude': 127.0018907}",https://pcmap.place.naver.com/place/18700789?entry=bmp&from=map&fromPanelNum=2&x=127.0018907&y=37.5683538&timestamp=202402081356,False
