,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,1645457493,터프팅워크룸 바이주피터,공방,False,False,https://instagram.com/workroom.byjupiter,242,248,False,,14,427,False,False,False,False,,,,[],1,서울 마포구 잔다리로 101-6 2층 1921호,0507-1360-0358,"{'latitude': 37.5562104, 'longitude': 126.9142684}",https://pcmap.place.naver.com/place/1645457493?entry=bmp&from=PLACE_AD&n_ad_group_type=10&n_query=%ED%99%8D%EB%8C%80%EA%B3%B5%EB%B0%A9&from=map&fromPanelNum=2&x=126.9142684&y=37.5562104&timestamp=202402081414,False
1,1328314543,홍대 웯우드스튜디오 나무반지공방,공방,False,False,https://instagram.com/wetwood_studio,35,1924,False,315,237,928,False,False,False,False,,,,[],1,서울 서대문구 연희로5길 58 지하1층,0507-1332-2889,"{'latitude': 37.5654132, 'longitude': 126.9260596}",https://pcmap.place.naver.com/place/1328314543?entry=bmp&from=PLACE_AD&n_ad_group_type=10&n_query=%ED%99%8D%EB%8C%80%EA%B3%B5%EB%B0%A9&from=map&fromPanelNum=2&x=126.9260596&y=37.5654132&timestamp=202402081414,False
2,1098476830,홍대향수공방 닷노트,공방,False,False,https://instagram.com/dotnote.perfume,18,877,True,1586,558,111,False,False,False,False,,,,[],2,서울 마포구 신촌로4길 14 2층,0507-1394-5824,"{'latitude': 37.5573883, 'longitude': 126.9283185}",https://pcmap.place.naver.com/place/1098476830?entry=bmp&from=map&fromPanelNum=2&x=126.9283185&y=37.5573883&timestamp=202402081414,False
3,1325936157,레트르,공방,False,False,https://instagram.com/rettreperfume_official,90,2622,True,13759,505,88,False,False,False,False,,,,[],2,서울 마포구 신촌로4길 22-8 2층,0507-1327-9603,"{'latitude': 37.5571475, 'longitude': 126.9278936}",https://pcmap.place.naver.com/place/1325936157?entry=bmp&from=map&fromPanelNum=2&x=126.9278936&y=37.5571475&timestamp=202402081415,False
4,32243172,반지만들기 반지마을 홍대본점,공방,False,False,,,,True,12,548,396,False,False,False,False,,,,[],0,서울 마포구 어울마당로 51 3층 반지마을,0507-1312-7310,"{'latitude': 37.5496749, 'longitude': 126.9207324}",https://pcmap.place.naver.com/place/32243172?entry=bmp&from=map&fromPanelNum=2&x=126.9207324&y=37.5496749&timestamp=202402081415,False
5,1627930789,노아퍼퓸,공방,False,False,https://instagram.com/noahparfum.official,78,3310,True,2213,408,133,False,False,False,False,,,,[],2,서울 마포구 독막로15길 9 1층,070-8287-2411,"{'latitude': 37.5482804, 'longitude': 126.9220416}",https://pcmap.place.naver.com/place/1627930789?entry=bmp&from=map&fromPanelNum=2&x=126.9220416&y=37.5482804&timestamp=202402081415,False
6,1358366803,121르말뒤페이,공방,False,False,https://instagram.com/121lemaldupays,6006,17000,True,1870,521,220,False,True,False,False,,,,[],1,서울 마포구 와우산로13길 40,0507-1347-0121,"{'latitude': 37.5489073, 'longitude': 126.9213242}",https://pcmap.place.naver.com/place/1358366803?entry=bmp&from=map&fromPanelNum=2&x=126.9213242&y=37.5489073&timestamp=202402081416,False
7,1663897441,도토리 캐리커쳐,공방,False,False,,,,True,110,842,427,False,False,False,False,,,,[],1,서울 마포구 동교로38길 34 1층 도토리 캐리커쳐,0507-1373-2903,"{'latitude': 37.5614101, 'longitude': 126.9255983}",https://pcmap.place.naver.com/place/1663897441?entry=bmp&from=map&fromPanelNum=2&x=126.9255983&y=37.5614101&timestamp=202402081416,False
8,1444040018,파펌나인,공방,False,False,https://instagram.com/parfum9_official,32,63,True,1894,275,338,False,True,False,False,,,,[],2,서울 마포구 홍익로5길 25 2층,0507-1366-7190,"{'latitude': 37.5537742, 'longitude': 126.9210701}",https://pcmap.place.naver.com/place/1444040018?entry=bmp&from=map&fromPanelNum=2&x=126.9210701&y=37.5537742&timestamp=202402081416,False
9,1577743482,무인공방,공방,False,False,https://instagram.com/_mooinn,375,2078,True,9577,462,263,False,False,False,False,,,,[],2,서울 마포구 양화로23길 42 3층,0507-1486-0803,"{'latitude': 37.560119, 'longitude': 126.9246099}",https://pcmap.place.naver.com/place/1577743482?entry=bmp&from=map&fromPanelNum=2&x=126.9246099&y=37.560119&timestamp=202402081416,False
10,38457325,포트링,공방,False,False,https://instagram.com/pottring,777,5710,True,750,547,299,False,False,False,False,,,,[],0,서울 마포구 동교로 215 2층,0507-1326-0802,"{'latitude': 37.5592675, 'longitude': 126.9235096}",https://pcmap.place.naver.com/place/38457325?entry=bmp&from=map&fromPanelNum=2&x=126.9235096&y=37.5592675&timestamp=202402081417,False
11,1614875339,반지야놀자 홍대점,공방,False,False,https://instagram.com/bannol_hongdae,63,302,True,170,193,513,False,False,False,False,,,,[],1,서울 마포구 독막로9길 38 4층,0507-1481-1579,"{'latitude': 37.5498627, 'longitude': 126.9206151}",https://pcmap.place.naver.com/place/1614875339?entry=bmp&from=map&fromPanelNum=2&x=126.9206151&y=37.5498627&timestamp=202402081417,False
12,1191396861,라오크웨이브,공방,False,False,https://instagram.com/laoc_wave,138,1095,True,2298,195,261,False,False,False,False,,,,[],2,서울 마포구 양화로10길 36 지1층,0507-1359-1446,"{'latitude': 37.5503672, 'longitude': 126.9181118}",https://pcmap.place.naver.com/place/1191396861?entry=bmp&from=map&fromPanelNum=2&x=126.9181118&y=37.5503672&timestamp=202402081417,False
13,33874345,루소주얼리 홍대,공방,False,False,https://instagram.com/lusoj,2452,7623,True,2260,492,13,False,True,False,False,,,,[],1,서울 마포구 양화로 166 지하1층 루소주얼리 홍대,0507-1310-7891,"{'latitude': 37.5567326, 'longitude': 126.9241712}",https://pcmap.place.naver.com/place/33874345?entry=bmp&from=map&fromPanelNum=2&x=126.9241712&y=37.5567326&timestamp=202402081418,False
14,35272134,홍대반지카페,공방,False,False,https://instagram.com/banjicafe,496,1272,True,5605,1751,534,False,False,False,False,,,,[],2,서울 마포구 잔다리로6길 40-6 3층,02-337-6464,"{'latitude': 37.5521097, 'longitude': 126.921282}",https://pcmap.place.naver.com/place/35272134?entry=bmp&from=map&fromPanelNum=2&x=126.921282&y=37.5521097&timestamp=202402081418,False
15,35787720,반지만들기카페 커반 홍대점,공방,False,False,https://instagram.com/banjimade_hongdae,281,824,True,4290,400,512,False,True,False,False,,,,[],2,서울 마포구 와우산로 91 3층,02-325-0014,"{'latitude': 37.5527126, 'longitude': 126.9238708}",https://pcmap.place.naver.com/place/35787720?entry=bmp&from=map&fromPanelNum=2&x=126.9238708&y=37.5527126&timestamp=202402081418,False
16,1012334884,위에트 홍대점,공방,False,False,https://instagram.com/weatt_craft,279,6536,True,85,84,250,False,False,False,False,,,,[],0,서울 마포구 홍익로2길 43 연희빌딩 2층,0507-1323-8080,"{'latitude': 37.5554663, 'longitude': 126.924592}",https://pcmap.place.naver.com/place/1012334884?entry=bmp&from=map&fromPanelNum=2&x=126.924592&y=37.5554663&timestamp=202402081418,False
17,19747876,도자기 카페 줄,공방,False,False,https://instagram.com/cafe_jool,848,3053,True,1070,822,113,False,False,False,False,,,,[],1,서울 마포구 신촌로4길 11 세광빌딩 3층,010-2231-8202,"{'latitude': 37.5572653, 'longitude': 126.9285287}",https://pcmap.place.naver.com/place/19747876?entry=bmp&from=map&fromPanelNum=2&x=126.9285287&y=37.5572653&timestamp=202402081419,False
18,1277453461,반지공방 아뜰리에호수 홍대,공방,False,False,https://instagram.com/atelier_hosoo,93,1074,True,1252,87,136,False,False,False,False,,,,[],2,서울 마포구 어울마당로 147-1 동원빌딩 4층,0507-1335-2840,"{'latitude': 37.5567286, 'longitude': 126.9262792}",https://pcmap.place.naver.com/place/1277453461?entry=bmp&from=map&fromPanelNum=2&x=126.9262792&y=37.5567286&timestamp=202402081419,False
