,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,1720397127,포디파이,"셀프,대여스튜디오",False,False,https://instagram.com/phodify,42,313,True,114,21,590,False,False,False,False,,,,[],2,서울 마포구 동교로 266 3층,0507-1495-7222,"{'latitude': 37.5631548, 'longitude': 126.9254706}",https://pcmap.place.naver.com/place/1720397127?entry=bmp&from=map&fromPanelNum=2&x=126.9254706&y=37.5631548&timestamp=202402081549,False
1,1804449640,셀피스트 셀프사진관 홍대,"셀프,대여스튜디오",False,False,https://instagram.com/selfiest.official,451,772,True,1368,181,586,False,False,False,False,,,,[],2,서울 마포구 동교로46길 10 3층,0507-1487-3410,"{'latitude': 37.5625184, 'longitude': 126.925306}",https://pcmap.place.naver.com/place/1804449640?entry=bmp&from=map&fromPanelNum=2&x=126.925306&y=37.5625184&timestamp=202402081550,False
2,1565940825,연남동 흑백 셀프사진관 바라봄 홍대데이트코스셀프스튜디오,"셀프,대여스튜디오",False,False,https://instagram.com/barabomselfstudio,18,98,True,387,24,625,False,False,False,False,,,,[],2,서울 마포구 연남로5길 9 2층 201호,0507-1375-5243,"{'latitude': 37.5620534, 'longitude': 126.9214068}",https://pcmap.place.naver.com/place/1565940825?entry=bmp&from=map&fromPanelNum=2&x=126.9214068&y=37.5620534&timestamp=202402081550,False
3,1029881698,플린스튜디오,프로필사진전문,False,False,https://instagram.com/flyn_studio,667,40000,False,7,176,699,False,True,False,False,,,,[],0,서울 마포구 동교로50길 12 1층,0507-1335-1441,"{'latitude': 37.5635227, 'longitude': 126.9266475}",https://pcmap.place.naver.com/place/1029881698?entry=bmp&from=map&fromPanelNum=2&x=126.9266475&y=37.5635227&timestamp=202402081550,False
4,1418364076,7페이지사진관,"셀프,대여스튜디오",False,False,https://instagram.com/7page_studio,465,2393,True,1465,118,393,False,False,False,False,,,,[],2,서울 마포구 동교로 242-5 3층,0507-1497-0220,"{'latitude': 37.5615507, 'longitude': 126.9246885}",https://pcmap.place.naver.com/place/1418364076?entry=bmp&from=map&fromPanelNum=2&x=126.9246885&y=37.5615507&timestamp=202402081550,False
5,38752676,J Design Studio,결혼예물,False,False,,,,False,,,761,False,True,False,False,,,,[],1,서울 마포구 월드컵북로16길 53,0507-1408-4821,"{'latitude': 37.5632275, 'longitude': 126.9172858}",https://pcmap.place.naver.com/place/38752676?entry=bmp&from=map&fromPanelNum=2&x=126.9172858&y=37.5632275&timestamp=202402081551,False
6,1917913936,다음사진관 홍대점,"사진,스튜디오",False,False,https://instagram.com/daumstudio,347,5618,True,979,128,285,False,True,False,False,,,,[],1,서울 마포구 와우산로29길 31 지하1층,0507-1350-6251,"{'latitude': 37.5551957, 'longitude': 126.9281861}",https://pcmap.place.naver.com/place/1917913936?entry=bmp&from=map&fromPanelNum=2&x=126.9281861&y=37.5551957&timestamp=202402081551,False
7,1438859338,비코즈프렌즈 셀프사진관 셀프스튜디오 홍대점,"셀프,대여스튜디오",False,False,https://instagram.com/becauz.friends,647,12000,True,5459,241,328,False,False,False,False,,,,[],2,서울 마포구 동교로27길 25 2층,0507-1304-3892,"{'latitude': 37.5590967, 'longitude': 126.9221762}",https://pcmap.place.naver.com/place/1438859338?entry=bmp&from=map&fromPanelNum=2&x=126.9221762&y=37.5590967&timestamp=202402081551,False
8,1603330279,프롬나우온스튜디오 합정점,"사진,스튜디오",False,False,https://instagram.com/from_now_on_studio,464,13000,True,960,50,479,False,False,False,False,,,,[],2,서울 마포구 독막로7길 60 3층 프롬나우온 스튜디오,0507-1309-7448,"{'latitude': 37.5503296, 'longitude': 126.9202475}",https://pcmap.place.naver.com/place/1603330279?entry=bmp&from=map&fromPanelNum=2&x=126.9202475&y=37.5503296&timestamp=202402081551,False
9,1554914842,홍대 흑백 셀프사진관 데이트코스 오디티모드,"셀프,대여스튜디오",False,False,https://instagram.com/odt.mode,1069,20000,True,13753,538,158,False,False,False,False,,,,[],2,서울 마포구 동교로 212-28 2층,0507-1365-4105,"{'latitude': 37.5594401, 'longitude': 126.9243949}",https://pcmap.place.naver.com/place/1554914842?entry=bmp&from=map&fromPanelNum=2&x=126.9243949&y=37.5594401&timestamp=202402081552,False
