,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,32891199,MIDNIGHT PLEASURE,"카페,디저트",False,False,https://instagram.com/shop.midnight.pleasure,542,7906,False,122,145,862,False,False,False,False,,,,[],0,서울 마포구 성미산로29안길 17 1F,010-2722-9492,"{'latitude': 37.5652776, 'longitude': 126.9231184}",https://pcmap.place.naver.com/place/32891199?entry=bmp&from=map&fromPanelNum=2&x=126.9231184&y=37.5652776&timestamp=202402081601,False
1,1377936012,낫낫커피,"카페,디저트",False,False,https://instagram.com/notnot_coffee,144,437,False,142,32,748,False,True,False,False,,,,[],1,서울 마포구 연남로7길 14 꿈꾸는고래 1층,0507-1352-0250,"{'latitude': 37.5640708, 'longitude': 126.9195239}",https://pcmap.place.naver.com/place/1377936012?entry=bmp&from=map&fromPanelNum=2&x=126.9195239&y=37.5640708&timestamp=202402081601,False
2,1045568416,커플랜트,"카페,디저트",False,False,https://instagram.com/cafe_coplant,14,29,False,9,5,792,False,False,False,False,,,,[],0,서울 마포구 성미산로29길 29-5 1층,0507-1414-7767,"{'latitude': 37.5651197, 'longitude': 126.9218606}",https://pcmap.place.naver.com/place/1045568416?entry=bmp&from=map&fromPanelNum=2&x=126.9218606&y=37.5651197&timestamp=202402081602,False
3,1145440406,마켓방실,"카페,디저트",False,False,,,,False,9,23,822,False,False,False,False,,,,[],0,서울 마포구 성미산로 153-13 1.5층 마켓방실,0507-1329-0124,"{'latitude': 37.564961, 'longitude': 126.9229986}",https://pcmap.place.naver.com/place/1145440406?entry=bmp&from=map&fromPanelNum=2&x=126.9229986&y=37.564961&timestamp=202402081602,False
4,1447452112,수상한베이글 홍대,카페,False,False,https://instagram.com/susanghan_bagel,66,2533,True,1967,2961,241,False,False,False,False,,,,[],2,서울 마포구 와우산로15길 22,0507-1315-4096,"{'latitude': 37.5496284, 'longitude': 126.9218429}",https://pcmap.place.naver.com/place/1447452112?entry=bmp&from=map&fromPanelNum=2&x=126.9218429&y=37.5496284&timestamp=202402081602,False
5,20510565,테이블에이,동물원,False,False,,,,True,1507,1095,462,False,True,False,False,,,,[],1,"서울 마포구 와우산로 146 지하1층,1층,2층,3층,5층",0507-1411-5542,"{'latitude': 37.5540831, 'longitude': 126.9294869}",https://pcmap.place.naver.com/place/20510565?entry=bmp&from=map&fromPanelNum=2&x=126.9294869&y=37.5540831&timestamp=202402081603,False
6,1615745238,카펫,"카페,디저트",False,False,,,,False,876,596,234,False,False,False,False,,,,[],2,"서울 마포구 동교로9길 72 1,2층",0507-1340-5712,"{'latitude': 37.5567568, 'longitude': 126.9086759}",https://pcmap.place.naver.com/place/1615745238?entry=bmp&from=map&fromPanelNum=2&x=126.9086759&y=37.5567568&timestamp=202402081603,False
7,38737314,페럿월드,애견카페,False,False,,,,True,146,334,337,False,False,False,False,,,,[],0,서울 마포구 홍익로 15 3층,0507-1405-4672,"{'latitude': 37.5537639, 'longitude': 126.9229774}",https://pcmap.place.naver.com/place/38737314?entry=bmp&from=map&fromPanelNum=2&x=126.9229774&y=37.5537639&timestamp=202402081604,False
8,1288575498,새검정,"카페,디저트",False,False,https://instagram.com/segumjung_seoul,123,2570,True,116,292,181,False,False,False,False,,,,[],0,서울 마포구 독막로2길 17 1층,010-6424-8504,"{'latitude': 37.5478255, 'longitude': 126.9147013}",https://pcmap.place.naver.com/place/1288575498?entry=bmp&from=map&fromPanelNum=2&x=126.9147013&y=37.5478255&timestamp=202402081604,False
9,34269097,까페여름,카페,False,False,https://instagram.com/cafe_yeorm,908,4648,False,71,114,,False,False,False,False,,,,[],0,서울 서대문구 가재울로6길 53-3 1층,070-4107-9510,"{'latitude': 37.5765111, 'longitude': 126.9238543}",https://pcmap.place.naver.com/place/34269097?entry=bmp&from=map&fromPanelNum=2&x=126.9238543&y=37.5765111&timestamp=202402081604,False
10,19493874,고양이다락방,고양이카페,False,False,https://instagram.com/sinchoncat,531,517,True,47,182,269,False,False,False,False,,,,[],0,서울 서대문구 연세로 25-1 3층,010-2618-9747,"{'latitude': 37.5579781, 'longitude': 126.9367297}",https://pcmap.place.naver.com/place/19493874?entry=bmp&from=map&fromPanelNum=2&x=126.9367297&y=37.5579781&timestamp=202402081605,False
11,745365553,미어캣 프랜즈,고양이카페,False,False,https://instagram.com/meerkatfriends,1785,6254,True,152,405,504,False,False,False,False,,,,[],0,서울 마포구 와우산로21길 20 2층 미어캣 프랜즈,0507-1404-4683,"{'latitude': 37.5524598, 'longitude': 126.9229762}",https://pcmap.place.naver.com/place/745365553?entry=bmp&from=map&fromPanelNum=2&x=126.9229762&y=37.5524598&timestamp=202402081605,False
12,1935776647,포인핸드 입양문화센터,반려동물,False,False,https://instagram.com/pawinhand_culture,116,11000,True,52,86,307,False,False,False,False,,,,[],0,"서울 마포구 와우산로29길 14-10 1, 2층",0507-1422-4211,"{'latitude': 37.5552259, 'longitude': 126.9291695}",https://pcmap.place.naver.com/place/1935776647?entry=bmp&from=map&fromPanelNum=2&x=126.9291695&y=37.5552259&timestamp=202402081605,False
13,1686839758,삡삡,"카페,디저트",False,False,https://instagram.com/beepbeep_cake,852,2788,False,222,42,277,False,False,False,False,,,,[],0,서울 마포구 서강로11길 15 1층 101호,010-3937-2241,"{'latitude': 37.5534956, 'longitude': 126.9327164}",https://pcmap.place.naver.com/place/1686839758?entry=bmp&from=map&fromPanelNum=2&x=126.9327164&y=37.5534956&timestamp=202402081605,False
14,1720695711,에덴미어캣프랜즈,고양이카페,False,False,https://instagram.com/meerkatfriends,1785,6254,True,,1,506,False,False,False,False,,,,[],1,서울 마포구 와우산로21길 20 3층,,"{'latitude': 37.552446, 'longitude': 126.9229658}",https://pcmap.place.naver.com/place/1720695711?entry=bmp&from=map&fromPanelNum=2&x=126.9229658&y=37.552446&timestamp=202402081606,False
15,1403363217,쥬쥬펫,반려동물미용,False,False,https://instagram.com/zoozoopet0330,1449,2513,False,46,548,,False,True,False,False,,,,[],0,서울 서대문구 증가로 13-9 2층,0507-1314-0028,"{'latitude': 37.5691305, 'longitude': 126.9311745}",https://pcmap.place.naver.com/place/1403363217?entry=bmp&from=map&fromPanelNum=2&x=126.9311745&y=37.5691305&timestamp=202402081606,False
