,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,1486509195,잇츠치즈타임 셀프사진관 셀프스튜디오 강남점,"셀프,대여스튜디오",False,False,https://instagram.com/its.cheesetime,138,264,True,157,25,196,False,False,False,False,,,,[],2,서울 서초구 강남대로61길 10 4층 401호,010-5055-4174,"{'latitude': 37.4992752, 'longitude': 127.0255051}",https://pcmap.place.naver.com/place/1486509195?entry=bmp&from=map&fromPanelNum=2&x=127.0255051&y=37.4992752&timestamp=202402081439,False
1,1885865395,강남 셀프사진관 바라봄 강남역 셀프스튜디오,"셀프,대여스튜디오",False,False,https://instagram.com/barabomselfstudio,18,98,True,521,25,356,False,False,False,False,,,,[],2,서울 서초구 강남대로65길 12 한서오피스텔 1006호,0507-1331-2224,"{'latitude': 37.5005224, 'longitude': 127.0247456}",https://pcmap.place.naver.com/place/1885865395?entry=bmp&from=map&fromPanelNum=2&x=127.0247456&y=37.5005224&timestamp=202402081440,False
2,1467035692,피치스스튜디오,프로필사진전문,False,False,https://instagram.com/peachesstudio_,39,3025,False,3,,411,False,False,False,False,,,,[],0,서울 서초구 서초대로 385,0507-1434-0166,"{'latitude': 37.4973091, 'longitude': 127.0228822}",https://pcmap.place.naver.com/place/1467035692?entry=bmp&from=map&fromPanelNum=2&x=127.0228822&y=37.4973091&timestamp=202402081440,False
3,1958758393,강남역 흑백 셀프사진관 데이트코스 오디티모드,"셀프,대여스튜디오",False,False,https://instagram.com/odt.mode,1068,20000,True,10927,357,29,False,True,False,False,,,,[],2,서울 서초구 강남대로 455 지하 1층 120호,0507-1313-0530,"{'latitude': 37.5028616, 'longitude': 127.0245631}",https://pcmap.place.naver.com/place/1958758393?entry=bmp&from=map&fromPanelNum=2&x=127.0245631&y=37.5028616&timestamp=202402081440,False
4,1008148438,라이언맥,"사진,스튜디오",False,False,,,,False,,,425,False,True,False,False,,,,[],1,서울 강남구 강남대로128길 67,0507-1313-3766,"{'latitude': 37.5122122, 'longitude': 127.0268166}",https://pcmap.place.naver.com/place/1008148438?entry=bmp&from=map&fromPanelNum=2&x=127.0268166&y=37.5122122&timestamp=202402081440,False
5,1876775476,야자수,프로필사진전문,False,False,https://instagram.com/yajasu_profile,43,50,False,,1,832,False,False,False,False,,,,[],1,서울 강남구 역삼로14길 12 지하1층,0507-1388-6455,"{'latitude': 37.4937516, 'longitude': 127.0353899}",https://pcmap.place.naver.com/place/1876775476?entry=bmp&from=map&fromPanelNum=2&x=127.0353899&y=37.4937516&timestamp=202402081441,False
6,1645203543,강남 셀프사진관 데이트코스 흑백공간,"셀프,대여스튜디오",False,False,https://instagram.com/studio_bnw20,566,4393,True,2455,192,101,False,False,False,False,,,,[],2,서울 강남구 강남대로110길 12 3층 흑백공간,0507-1487-5119,"{'latitude': 37.5038633, 'longitude': 127.025837}",https://pcmap.place.naver.com/place/1645203543?entry=bmp&from=map&fromPanelNum=2&x=127.025837&y=37.5038633&timestamp=202402081441,False
7,1151485814,97studio,"이벤트,파티",False,False,https://instagram.com/97studio_,5088,12000,True,6,156,140,False,False,False,False,,,,[],0,"서울 강남구 테헤란로 113 , 1010호",0507-1305-7943,"{'latitude': 37.4989156, 'longitude': 127.0295905}",https://pcmap.place.naver.com/place/1151485814?entry=bmp&from=map&fromPanelNum=2&x=127.0295905&y=37.4989156&timestamp=202402081441,False
8,1516293188,화인포토그라피,"사진,스튜디오",False,False,https://instagram.com/hwain_photography,47,183,True,18,66,83,False,False,False,False,,,,[],0,서울 강남구 봉은사로1길 6 5046호,02-511-5392,"{'latitude': 37.5052638, 'longitude': 127.0252702}",https://pcmap.place.naver.com/place/1516293188?entry=bmp&from=map&fromPanelNum=2&x=127.0252702&y=37.5052638&timestamp=202402081442,False
9,1159923040,정민사진관,"사진,스튜디오",False,False,https://instagram.com/jm_sajinkwan,142,56,False,23,1,162,False,False,False,False,,,,[],0,서울 강남구 봉은사로24길 9 대암빌딩 202호,0507-1366-5952,"{'latitude': 37.5062358, 'longitude': 127.0327928}",https://pcmap.place.naver.com/place/1159923040?entry=bmp&from=map&fromPanelNum=2&x=127.0327928&y=37.5062358&timestamp=202402081442,False
10,1849889001,유네사진관,"사진,스튜디오",False,False,https://instagram.com/une_studio._,329,971,False,1323,175,652,False,True,False,False,,,,[],2,서울 강남구 강남대로58길 19 지하1층,0507-1353-3494,"{'latitude': 37.4896758, 'longitude': 127.0336841}",https://pcmap.place.naver.com/place/1849889001?entry=bmp&from=map&fromPanelNum=2&x=127.0336841&y=37.4896758&timestamp=202402081442,False
11,37615819,가와주얼리스튜디오,수공예액세서리,False,False,https://instagram.com/kawajewelrystudio,1394,1856,False,11,41,394,False,True,False,False,,,,[],0,서울 강남구 남부순환로359길 37 101호,0507-1404-4842,"{'latitude': 37.4870948, 'longitude': 127.0353649}",https://pcmap.place.naver.com/place/37615819?entry=bmp&from=map&fromPanelNum=2&x=127.0353649&y=37.4870948&timestamp=202402081442,False
12,1045249089,관진사,프로필사진전문,False,False,,,,False,1,,682,False,False,False,False,,,,[],0,서울 강남구 봉은사로44길 50 BBurbanest 지하2층,0507-1328-1413,"{'latitude': 37.50613, 'longitude': 127.0416806}",https://pcmap.place.naver.com/place/1045249089?entry=bmp&from=map&fromPanelNum=2&x=127.0416806&y=37.50613&timestamp=202402081443,False
13,13348603,바이린스냅,웨딩사진전문,False,False,https://instagram.com/bylynns,508,2091,False,,,455,False,True,False,False,,,,[],1,서울 서초구 바우뫼로41길 72-2 화인빌딩,0507-1417-3325,"{'latitude': 37.4835402, 'longitude': 127.0401749}",https://pcmap.place.naver.com/place/13348603?entry=bmp&from=map&fromPanelNum=2&x=127.0401749&y=37.4835402&timestamp=202402081443,False
14,1841479485,스튜디오 오아시스,"영상,오디오,방송",False,False,https://instagram.com/studio_oasis7,18,157,False,,,223,False,False,False,False,,,,[],1,서울 서초구 서초중앙로8길 17 광염빌딩 B1층,010-6732-0723,"{'latitude': 37.486852, 'longitude': 127.0163776}",https://pcmap.place.naver.com/place/1841479485?entry=bmp&from=map&fromPanelNum=2&x=127.0163776&y=37.486852&timestamp=202402081443,False
15,37565754,라움 댄스스튜디오,댄스스포츠,False,False,https://instagram.com/raumdancestudio,128,353,False,5,203,172,False,False,False,False,,,,[],0,서울 강남구 봉은사로 315 미래의료재단,0507-1372-3800,"{'latitude': 37.5098332, 'longitude': 127.0414484}",https://pcmap.place.naver.com/place/37565754?entry=bmp&from=map&fromPanelNum=2&x=127.0414484&y=37.5098332&timestamp=202402081443,False
