,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url,on_blue_ribbin
0,38576076,링크아트센터드림,공연장,False,False,,,,True,41,4745,169,False,False,False,False,,,,[],0,서울 종로구 동숭길 123 링크아트센터드림,02-3674-7897,"{'latitude': 37.583293, 'longitude': 127.0032936}",https://pcmap.place.naver.com/place/38576076?entry=bmp&from=map&fromPanelNum=2&x=127.0032936&y=37.583293&timestamp=202402081455,False
1,33211250,유니플렉스,공연장,False,False,,,,True,39,5211,224,False,False,False,False,,,,[],0,서울 종로구 대학로12길 64,02-766-2115,"{'latitude': 37.5811743, 'longitude': 127.0037079}",https://pcmap.place.naver.com/place/33211250?entry=bmp&from=map&fromPanelNum=2&x=127.0037079&y=37.5811743&timestamp=202402081456,False
2,35445215,대학로티오엠,공연장,False,False,,,,True,44,3739,221,False,False,False,False,,,,[],0,서울 종로구 대학로8가길 85,1544-8303,"{'latitude': 37.5822968, 'longitude': 127.0036503}",https://pcmap.place.naver.com/place/35445215?entry=bmp&from=map&fromPanelNum=2&x=127.0036503&y=37.5822968&timestamp=202402081456,False
3,1142511774,링크아트센터,"공연,연극시설",False,False,https://instagram.com/linkartscenter,140,733,True,2,1206,225,False,False,False,False,,,,[],0,서울 종로구 대학로14길 29 링크아트센터,02-3674-7897,"{'latitude': 37.5846132, 'longitude': 127.0022873}",https://pcmap.place.naver.com/place/1142511774?entry=bmp&from=map&fromPanelNum=2&x=127.0022873&y=37.5846132&timestamp=202402081456,False
4,1524725593,예스24스테이지,"공연,연극시설",False,False,,,,True,79,4317,161,False,False,False,False,,,,[],0,서울 종로구 대학로12길 21,02-742-9637,"{'latitude': 37.5827685, 'longitude': 127.003171}",https://pcmap.place.naver.com/place/1524725593?entry=bmp&from=map&fromPanelNum=2&x=127.003171&y=37.5827685&timestamp=202402081456,False
5,1888937466,정극장 행오버,"공연,연극시설",False,False,https://instagram.com/ninejin_ent,585,1057,True,662,1174,205,False,False,False,False,,,,[],0,서울 종로구 대학로12길 69 3F,0507-1352-6485,"{'latitude': 37.581013, 'longitude': 127.003978}",https://pcmap.place.naver.com/place/1888937466?entry=bmp&from=map&fromPanelNum=2&x=127.003978&y=37.581013&timestamp=202402081457,False
6,1464592641,라온아트홀 / 연극 한뼘사이,공연장,False,False,https://instagram.com/hanbbyumsai,606,6637,True,16,1268,100,False,False,False,False,,,,[],0,서울 종로구 대학로10길 11,070-8952-2151,"{'latitude': 37.5818057, 'longitude': 127.0027291}",https://pcmap.place.naver.com/place/1464592641?entry=bmp&from=map&fromPanelNum=2&x=127.0027291&y=37.5818057&timestamp=202402081457,False
7,1352781000,해피시어터/연극라면,공연장,False,False,https://instagram.com/m_culture_company,222,10000,True,4117,953,81,False,False,False,False,,,,[],2,서울 종로구 대학로10길 5 지하1층,0507-1329-7611,"{'latitude': 37.5818588, 'longitude': 127.0025915}",https://pcmap.place.naver.com/place/1352781000?entry=bmp&from=map&fromPanelNum=2&x=127.0025915&y=37.5818588&timestamp=202402081457,False
8,1138854501,플러스씨어터,공연장,False,False,https://instagram.com/plus_theater,4,218,True,8,1438,201,False,True,False,False,,,,[],0,서울 종로구 대학로12길 73,02-556-4303,"{'latitude': 37.5808248, 'longitude': 127.0039908}",https://pcmap.place.naver.com/place/1138854501?entry=bmp&from=map&fromPanelNum=2&x=127.0039908&y=37.5808248&timestamp=202402081458,False
9,1994514661,브릭스씨어터,"공연,연극시설",False,False,,,,True,4,616,178,False,False,False,False,,,,[],1,서울 종로구 대학로8길 25 브릭스씨어터,0507-1379-8281,"{'latitude': 37.580936, 'longitude': 127.0037097}",https://pcmap.place.naver.com/place/1994514661?entry=bmp&from=map&fromPanelNum=2&x=127.0037097&y=37.580936&timestamp=202402081458,False
10,1546280678,달밤엔씨어터,"공연,연극시설",False,False,https://instagram.com/dbncom,665,1331,True,18,1703,157,False,False,False,False,,,,[],0,서울 종로구 대학로14길 18-2 지하1층,02-985-5654,"{'latitude': 37.5840098, 'longitude': 127.0026781}",https://pcmap.place.naver.com/place/1546280678?entry=bmp&from=map&fromPanelNum=2&x=127.0026781&y=37.5840098&timestamp=202402081458,False
