name,ribbonType,latitude,longitude,address,phone
전라회관,RIBBON_TWO,35.800584,127.132166,전라북도 전주시 완산구 안행4길 5 ,063-228-3033  
현대옥남부시장점,RIBBON_TWO,35.81242,127.146598,전라북도 전주시 완산구 풍남문2길 63 남부시장,063-282-7214  
계곡가든,RIBBON_TWO,35.983019,126.771916,전라북도 군산시 개정면 금강로 470 ,063-453-0608  
왱이콩나물국밥,RIBBON_TWO,35.818302,127.149197,전라북도 전주시 완산구 동문길 88 ,063-287-6980  
호남각,RIBBON_TWO,35.86504217758519,127.11365735179528,전라북도 전주시 덕진구 시천로 65 ,063-278-8150  
이성당,RIBBON_TWO,35.986947,126.711164,전라북도 군산시 중앙로 177 ,063-445-2772  
남원집,RIBBON_TWO,35.373402,127.141188,전라북도 순창군 순창읍 순창5길 12-1 ,063-653-2376  
궁,RIBBON_TWO,35.817098392419595,127.09331266871277,전라북도 전주시 완산구 천잠로 337 ,063-227-0844  
스시요헤이,RIBBON_TWO,35.82140686452656,127.10165265023547,전라북도 전주시 완산구 우전로 299 ,063-221-9500  
야키토리켄,RIBBON_ONE,35.8173526105163,127.103580841516,전라북도 전주시 완산구 바우배기2길 17-5 ,063-222-5289  
야래향,RIBBON_ONE,35.9379483824097,126.94781572593,전라북도 익산시 중앙로 12-249 ,063-855-3302  
명월갈비,RIBBON_ONE,35.9864534103514,126.710060162883,전라북도 군산시 구영7길 59 ,063-445-8283  
풍성제과,RIBBON_ONE,35.9343466079439,126.962682280029,전라북도 익산시 서동로 103 ,063-856-8408  
이탈,RIBBON_ONE,35.9623471705886,126.979945021558,전라북도 익산시 무왕로17길 44-4 유진빌딩 1층,063-833-1744  
사계절꽃게무침,RIBBON_ONE,35.9606330720678,126.690613918746,전라북도 군산시 부원로 8 ,063-463-2239  
개화당,RIBBON_ONE,35.9588123147053,126.713148223411,전라북도 군산시 신평안길 64 ,063-464-7057  
스시우니&어스테판,RIBBON_ONE,35.8369598215877,127.057717349996,전라북도 완주군 이서면 오공로 21-13 호텔원빌딩 3층,063-225-9331  
돈키호테,RIBBON_ONE,35.9887276791947,126.710811016301,전라북도 군산시 구영6길 111-7 ,0507-1322-7467  
째보식당,RIBBON_ONE,35.9876703161005,126.708783450148,전라북도 군산시 구영3길 70 ,070-8860-5312  
흑두부이야기,RIBBON_ONE,35.833035134097635,127.10350470989484,전라북도 전주시 완산구 서곡2길 30-19 ,063-273-2332  
김판쇠전주우족탕,RIBBON_ONE,35.83276516567481,127.13569782835667,전라북도 전주시 덕진구 태진로 132 ,063-252-5010  
등대로,RIBBON_ONE,35.94073586051068,126.5292859115853,전라북도 군산시 비응로 71 아무들광장 2층,063-446-9500  
미곡창고,RIBBON_ONE,35.98660171082413,126.74525784841119,전라북도 군산시 구암3.1로 253 ,063-465-3007  
만성한정식,RIBBON_ONE,35.81514,127.105029,전라북도 전주시 완산구 바우배기1길 31-9 ,063-232-4141  
광커피로스터리,RIBBON_ONE,35.809641,127.152675,전라북도 전주시 완산구 서학로 29 ,063-288-5816  
한일식당,RIBBON_ONE,36.00139,126.944763,전라북도 익산시 황등면 황등로 106 ,063-856-4471  
수플레,RIBBON_ONE,35.809693122114,127.106704999473,전라북도 전주시 완산구 우전2길 63 ,063-236-0246  
백제간장게장,RIBBON_ONE,35.8626124358169,127.160201211153,전라북도 전주시 덕진구 초포다리로 74 ,063-253-8681  
골목집,RIBBON_ONE,35.975304,127.207601,전라북도 완주군 고산면 고산로 97-5 ,063-262-5176  
신동양,RIBBON_ONE,35.936495,126.952716,전라북도 익산시 평동로11길 60 ,063-855-3100  
유성꽃게장,RIBBON_ONE,36.0116818709442,126.761736015862,전라북도 군산시 성산면 철새로 6-1 ,063-464-6670  
황등시장비빔밥,RIBBON_ONE,36.005913,126.945664,전라북도 익산시 황등면 황등7길 25-8 황등시장,063-858-6051  
산들다헌,RIBBON_ONE,35.405237,127.382336,전라북도 남원시 향단로 21 ,063-632-3251  
고궁담,RIBBON_ONE,35.824867,127.104042,전라북도 전주시 완산구 유연로 170 ,063-228-3711  
하숙영가마솥비빔밥,RIBBON_ONE,35.81742109957106,127.14581211755369,전라북도 전주시 완산구 전라감영5길 19-3 ,063-285-8288  
칠산꽃게장,RIBBON_ONE,35.590425,126.60485,전라북도 부안군 진서면 청자로 906 ,063-581-3470  
초가정담,RIBBON_ONE,35.758052,127.396283,전라북도 진안군 마령면 마이산남로 213 ,063-432-2469  
대가꽃게장,RIBBON_ONE,35.982034,126.771926,전라북도 군산시 개정면 금강로 466 ,063-453-0831  
다다미일식,RIBBON_ONE,35.8582172242343,127.233466897681,전라북도 완주군 소양면 소양로 257-34 ,063-241-8114  
