name,ribbonType,latitude,longitude,address,phone
대광식당,RIBBON_TWO,35.1440360460934,126.839136628554,광주광역시 서구 상무대로695번길 15 ,062-226-3939  
김가원,RIBBON_ONE,35.1428617238044,126.921112360948,광주광역시 동구 백서로 145-1 2층,062-382-8700  
라비올레따,RIBBON_ONE,35.105316059605,126.869922783393,광주광역시 남구 효천로92번길 40 2층,062-652-1369  
화이트셔츠커피,RIBBON_ONE,35.1525421939005,126.871959311877,광주광역시 서구 월드컵4강로182번길 21 지하 1층,010-6496-0606  
광주옥1947 ,RIBBON_ONE,35.1524902757948,126.88366875296,광주광역시 서구 상무대로 1104-20 ,062-362-1616  
카페304,RIBBON_ONE,35.1443297071938,126.840088340695,광주광역시 서구 상무누리로 15 ,062-385-0304  
까사델커피,RIBBON_ONE,35.1437086514286,126.910364828774,광주광역시 남구 중앙로110번길 31 ,0507-1397-3114  
로니끄,RIBBON_ONE,35.149776916800185,126.92500564356207,광주광역시 동구 동계천로 137-13 ,062-454-4501  
알랭,RIBBON_ONE,35.150735,126.925645,광주광역시 동구 동명로20번길 17-6 ,062-228-2345  
막동이회관,RIBBON_ONE,35.125626,126.931824,광주광역시 동구 남문로 614 ,062-222-0840  
가족회관,RIBBON_ONE,35.15121,126.925987,광주광역시 동구 동명로 50 ,062-222-3845  
가매일식,RIBBON_ONE,35.152499,126.883834,광주광역시 서구 상무대로 1104-26 ,062-352-7711  
미미원,RIBBON_ONE,35.1470414225913,126.926553400152,광주광역시 동구 백서로 218 ,062-228-3101  
연화,RIBBON_ONE,35.147845,126.853111,광주광역시 서구 마륵복개로 147 ,062-384-1142  
신락원,RIBBON_ONE,35.1505617573345,126.913291884113,광주광역시 동구 충장로 45-5 ,062-223-6849  
커피볶는집마루,RIBBON_ONE,35.148334,126.924833,광주광역시 동구 장동로 23-10 ,062-233-5006  
로이스커피,RIBBON_ONE,35.138779,126.915632,광주광역시 남구 백서로 70 ,062-672-7935  
송정떡갈비,RIBBON_ONE,35.138939,126.794842,광주광역시 광산구 광산로29번길 1 ,062-944-1439  
영광오리탕,RIBBON_ONE,35.162062,126.906179,광주광역시 북구 경양로119번길 18 ,062-524-0443  
광양숯불구이,RIBBON_ONE,35.150417,126.930509,광주광역시 동구 필문대로 229 ,062-226-9090  
석암돌솥밥,RIBBON_ONE,35.187168,126.920503,광주광역시 북구 대천로139번길 8-1 ,062-262-2222  
영발원,RIBBON_ONE,35.16005,126.900384,광주광역시 북구 서림로 141 ,062-525-7436  
나정상회,RIBBON_ONE,35.151073,126.836814,광주광역시 서구 상무자유로 24 ,062-944-1489  
예향식당,RIBBON_ONE,35.147418,126.912695,광주광역시 동구 중앙로 150-4 ,062-234-7731  
영미오리탕,RIBBON_ONE,35.161374,126.905559,광주광역시 북구 경양로 126 ,062-527-0248  
홍아네,RIBBON_ONE,35.146626,126.852622,광주광역시 서구 마륵복개로150번길 7 ,062-384-9400  
궁전제과,RIBBON_ONE,35.147698,126.917662,광주광역시 동구 충장로 93-6 ,062-222-3477  
라롱드꺄레,RIBBON_ONE,35.1320139793883,126.945467761557,광주광역시 동구 의재로136번길 35 ,062-232-3375  
배리스키친,RIBBON_ONE,35.188632,126.823815,광주광역시 광산구 임방울대로 324 1층,062-953-3367  
동경화로,RIBBON_ONE,35.154608216345835,126.85388761204993,광주광역시 서구 시청로60번길 21-9 콜럼버스시네마,062-383-7567  
동성떡갈비,NOT,35.1399908531024,126.794226294194,광주광역시 광산구 광산로29번길 16 동성빌딩 1층,062-944-8686  
유향,NOT,35.179148802848,126.806924599572,광주광역시 광산구 용아로400번길 33 ,062-954-9530  
반가사유,NOT,35.1435667885526,126.921977820545,광주광역시 동구 백서로153번길 6 ,010-9234-2586  
맥문동,NOT,35.1426350442913,126.835233299661,광주광역시 서구 마륵로 24  ,062-373-0895  
그리지오,NOT,35.1432074942454,126.848491488178,광주광역시 서구 서광주로 181 ,062-376-9930  
갯마을산장어숯불구이,NOT,35.139964,126.860993,광주광역시 서구 금부로 111 ,062-373-3367  
평화식당,NOT,35.146107,126.915316,광주광역시 동구 서석로7번길 6-27 ,062-226-6226  
낙지한마당,NOT,35.152003947053,126.864459862647,광주광역시 서구 월드컵4강로181번길 45 ,062-375-3700  
1960청원모밀,NOT,35.149144,126.914459,광주광역시 동구 중앙로 174-1 ,062-222-2210  
쌍학,NOT,35.149469,126.911918,광주광역시 동구 구성로152번길 13 ,062-225-5200  
온천할머니집,NOT,35.149626,126.944742,광주광역시 동구 지호로127번길 29 ,062-225-0776  
새반도정,NOT,35.15314,126.913507,광주광역시 동구 독립로264번길 26-1 ,062-223-9489  
황톳길,NOT,35.1513844653032,126.924379825371,광주광역시 동구 동명로26번길 5-1 ,062-226-1550  
영안반점,NOT,35.150798,126.91354,광주광역시 동구 충장로 45-13 ,062-223-6098  
제일반점,NOT,35.151491,126.912645,광주광역시 동구 구성로 174 ,062-223-6395  
할매추어탕,NOT,35.15800101908962,126.91952792853603,광주광역시 동구 구성로 269 ,062-232-0897  
주정숙청국장,NOT,35.16291,126.916974,광주광역시 동구 독립로368번길 27 ,062-224-3583  
내고향찐빵손만두,NOT,35.184372,126.832984,광주광역시 광산구 목련로394번길 9-13 ,062-955-1999  
삼희불낙,NOT,35.1555729538212,126.83848998676393,광주광역시 서구 상무누리로 143 ,062-383-3233  
베비에르과자점,NOT,35.125079,126.878497,광주광역시 서구 풍암중앙로 37 그랜드프라자,062-682-0696  
화정떡갈비,NOT,35.139236,126.794979,광주광역시 광산구 광산로29번길 6 ,062-944-1275  
해송,NOT,35.170799,126.905995,광주광역시 북구 서양로41번길 9 ,062-523-0204  
원조동곡식당,NOT,35.099186,126.775136,광주광역시 광산구 동곡로185번길 9-1 ,062-943-5005  
서울곱창,NOT,35.138682,126.796398,광주광역시 광산구 송정로15번길 71 ,062-944-1135  
명화식육식당,NOT,35.12300030057456,126.72244881677213,광주광역시 광산구 평동로 421 ,062-943-7760  
풀,NOT,35.1399577224631,126.915377801687,광주광역시 남구 백서로 83-1 ,062-676-3388  
돌매순두부,NOT,35.109896,126.876616,광주광역시 남구 송암로 57-1 ,062-674-3355  
광명식당,NOT,35.139877,126.882346,광주광역시 서구 월드컵4강로28번길 50-17 ,062-367-2085  
창억떡집,NOT,35.16074,126.907667,광주광역시 북구 경열로 242 ,062-520-6000  
양인제과,NOT,35.138643006235355,126.91373136812179,광주광역시 남구 제중로47번길 1 ,062-651-8241  
명송생복집,NOT,35.158272,126.847815,광주광역시 서구 치평로 124 케이원오피스타운,062-452-3355  
육전명가,NOT,35.151275,126.853305,광주광역시 서구 상무자유로 174 ,062-384-6767  
구름곶,NOT,35.1965101697623,126.840986151718,광주광역시 광산구 왕버들로289번길 25 ,062-952-2541  
양림빵집,NOT,35.13782207869632,126.91531230985869,광주광역시 남구 양림로 61-5 ,062-655-0455  
코에루,NEW,35.2143517254971,126.852021819493,광주광역시 광산구 첨단강변로87번길 5 야스텍타워 208호,010-4379-4838
올데이우동,NEW,35.2142794999019,126.846426652188,"광주광역시 광산구 임방울대로800번길 71 아크레타 첨단 2층 206, 207호",0508-4265-8611
늘푸른흑염소가든(광주노대점),NEW,35.1021607257782,126.900911416043,광주광역시 남구 효우로 142 ,0507-1320-9608
아스라이,NEW,35.2163759055157,126.849476939811,광주광역시 광산구 임방울대로826번길 19-20 보이저첨단 2층 아스라이,0507-1352-2328
리베르띠,NEW,35.146310444186,126.885261956906,광주광역시 서구 군분로169번길 13 ,070-4066-5751
꽈르르,NOT_RECORD,35.1882733804562,126.831296857721,광주광역시 광산구 수완로50번길 59 1층 꽈르르,010-7662-6923
다연닭갈비,NOT_RECORD,35.1527487393055,126.857928105657,광주광역시 서구 상무민주로 23-1 ,010-8006-3269
브우디엔,NOT_RECORD,35.1601706860183,126.847956473666,광주광역시 서구 시청서편로4번길 19-22 MVG,062-373-2744
테이트모던,NOT_RECORD,35.1439808889848,126.838125962119,광주광역시 서구 상무대로673번길 24  ,062-383-0895
미드나잇익스프레스,NOT_RECORD,35.1392534882286,126.916025933942,광주광역시 남구 백서로 76 아크레타1층,010-6637-1996
테리킴스테이크,NOT_RECORD,35.1501888488295,126.922726539403,광주광역시 동구 동명로 9 2층,010-2293-8614
영성원,NOT_RECORD,35.146795,126.922616,광주광역시 동구 제봉로82번길 13-7 ,062-227-2887
초원식당,NOT_RECORD,35.080539589669,126.833437822643,광주광역시 남구 포충로 584 ,062-374-4509
하당먹거리,NOT_RECORD,35.1720922509246,126.806517009079,광주광역시 광산구 목련로 80 ,062-953-6169
김명화서리태콩국수,NOT_RECORD,35.1485810625633,126.908810918137,광주광역시 남구 천변좌로338번길 16 ,062-651-3232
김상궁,NOT_RECORD,35.1927097555814,126.829496172484,광주광역시 광산구 수완로 86 ,062-959-9880
대밭가든,NOT_RECORD,35.1504152224841,126.943741060702,광주광역시 동구 지호로 179-10 ,062-222-9738
산일능이버섯백숙,NOT_RECORD,35.1446559261187,126.847800097343,광주광역시 서구 마륵복개로 74 ,062-384-5223
수자타,NOT_RECORD,35.1320462302245,126.946642399757,광주광역시 동구 동산길7번길 3 ,062-222-1145
연제장어,NOT_RECORD,35.1979828048672,126.874349396908,광주광역시 북구 양일로 85 ,062-573-9297
